LOGIN,PERSON_BUSINESS_TITLE,PERSON_BUSINESS_TITLE_DETAIL,PERSON_COMPANY,PERSON_DEPTNAME,PERSON_JOB_CODE,PERSON_JOB_FAMILY,PERSON_LOCATION,PERSON_MGR_ID,PERSON_ROLLUP_1,PERSON_ROLLUP_2,PERSON_ROLLUP_3
49200,49202,8,33290,34012,33289,33526,6,49201,33521,34012,33523
49198,36436,8,33269,33438,33309,11,6,36651,2,3,4
49188,35375,8,33290,33866,9,33450,6,49189,33299,33866,33301
49185,37299,8,33276,33307,33309,11,6,34291,2,3,4
49182,49183,8,33290,35207,9,33526,6,41993,33521,34787,33523
49172,49173,8,33290,33769,9,33347,6,37215,2,33768,4
49166,33489,8,10,33279,33275,11,6,35443,2,3,4
49155,48351,8,33455,33453,33431,33678,6,36287,2,3,4
49101,49103,8,33290,34793,9,33423,6,49102,33299,33601,33301
49062,49063,8,33290,33866,33431,33430,6,41441,33299,33866,33301
49044,49045,8,33290,33573,9,33430,6,33762,33416,33529,33418
49018,41881,8,33313,33769,33275,33712,6,45888,2,33768,4
49013,33518,8,33290,37995,33289,33430,6,40850,33357,37994,33359
48985,48987,33538,33290,33536,33431,33291,6,48986,33283,33284,33285
48961,48963,33777,33290,33324,33431,33291,6,48962,33283,33323,33285
48959,33518,8,33290,34793,9,33430,6,45661,33299,33601,33301
48957,35556,8,33844,33928,33309,33930,6,35786,33426,33927,33428
48953,48954,8,33290,33429,33431,33430,6,38562,33426,33427,33428
48950,48951,8,33290,33286,33431,33291,6,39481,33283,33284,33285
48935,34557,8,33290,36490,9,33430,6,40385,33283,33284,33285
48912,48913,8,33290,34862,33431,33526,6,38229,33521,34861,33523
48911,33947,8,33290,33429,9,33430,6,44036,33426,33427,33428
48908,33518,8,33290,34556,9,33430,6,35892,33316,34024,33317
48863,33518,8,33290,35600,9,33430,6,47548,33283,34432,33285
48844,33336,8,33296,33279,33275,11,6,33433,2,3,4
48815,33518,8,33290,33602,9,33430,6,38631,33299,33601,33301
48738,33489,8,33313,33279,33275,11,6,34703,2,3,4
48707,34505,8,33269,33307,33309,11,6,33684,2,3,4
48701,48702,44965,33290,39341,33345,34577,6,34218,33283,36494,33285
48697,47473,8,33290,36661,33431,33461,6,48698,33283,33284,33285
48692,33622,8,33290,36667,9,33604,6,39054,33339,34566,33341
48690,48691,33538,33290,33536,33431,35276,6,44392,33283,33284,33285
48669,48670,8,33844,36556,33309,33930,6,36006,33426,33927,33428
48607,34936,8,33290,34063,33289,33712,6,48608,2,33365,4
48593,44431,8,33290,33866,33326,33430,6,46103,33299,33866,33301
48590,33622,8,33290,36490,9,33604,6,44551,33283,33284,33285
48581,33336,8,33455,33273,33275,11,6,33907,2,3,4
48574,33336,8,33313,33279,33275,11,6,35081,2,3,4
48571,48572,8,33290,33676,9,33678,6,35815,33426,33675,33428
48564,41313,8,33290,35516,33431,33833,6,41312,33416,33529,33418
48545,35441,8,10,33438,33309,33712,6,36076,2,3,4
48534,41743,8,33290,36088,33431,33526,6,36993,33521,36087,33523
48506,35265,8,33388,34257,33289,33930,6,35264,33316,34256,33317
48464,33336,8,33313,33279,33275,11,6,37786,2,3,4
48437,48439,48440,33290,35551,9,33291,6,48438,33283,33584,33285
48436,33518,8,33388,34556,9,33430,6,35892,33316,34024,33317
48431,48432,8,33269,33438,33309,11,6,33659,2,3,4
48410,34557,8,33290,34793,9,33430,6,48411,33299,33601,33301
48405,33518,8,33290,35132,33431,33430,6,35131,33283,33447,33285
48404,36560,8,33290,34597,33289,33347,6,39081,33347,34597,33502
48378,33336,8,33313,33438,33275,11,6,34719,2,3,4
48350,48351,8,33296,33568,33431,33678,6,36287,2,3,4
48340,37578,8,33290,33690,9,33430,6,40214,33416,33689,33418
48295,46907,8,33290,36490,33289,33450,6,48296,33283,33284,33285
48287,48288,8,33290,33350,9,33291,6,33717,33283,33885,33285
48272,41560,8,33290,34862,33345,33526,6,45267,33521,34861,33523
48242,45074,8,33276,33568,33289,33526,6,48243,2,34012,4
48240,33862,8,33320,42721,9,33863,6,42720,33316,33385,33317
48234,48236,8,33290,33530,33326,33362,6,48235,33416,33529,33418
48232,48233,8,33617,33477,33289,33618,6,35457,33416,33614,33418
48201,40709,8,33290,34012,33326,33526,6,46337,33521,34012,33523
48182,48183,8,35275,37043,33431,35276,6,37042,33339,35884,33341
48160,38179,8,33313,33279,33275,11,6,34298,2,3,4
48076,33518,8,33388,35605,33431,33430,6,35604,33316,34024,33317
48074,33336,8,33313,33438,33275,11,6,39698,2,3,4
48064,48065,8,33313,35629,9,33389,6,47645,2,3,4
48047,48049,8,33290,45062,33431,33291,6,48048,33283,33584,33285
48045,33336,8,33313,33279,33275,11,6,34036,2,3,4
48042,39952,8,33290,33545,33268,33270,6,39951,33521,33544,33523
47999,48000,8,33290,36667,33326,34435,6,39506,33339,34566,33341
47995,36940,8,33904,34200,33289,33863,6,38334,2,33730,4
47993,33336,8,33296,33279,33275,11,6,33850,2,3,4
47965,33336,8,33313,33307,33275,11,6,34907,2,3,4
47949,33336,8,33276,33279,33275,11,6,35484,2,3,4
47923,38476,33288,33290,33286,33431,33291,6,39481,33283,33284,33285
47916,47917,8,33408,36903,33309,33370,6,38308,2,33365,4
47912,39634,8,33369,33406,33289,33370,6,34098,2,33365,4
47901,47903,8,33290,34381,33326,33291,6,47902,33283,33584,33285
47900,33308,8,33313,33307,33309,11,6,33561,2,3,4
47884,33518,8,33290,37709,9,33430,6,40832,33283,33447,33285
47881,33489,8,33313,33307,33275,11,6,34467,2,3,4
47873,47874,8,33290,35571,33431,33430,6,35788,33283,35570,33285
47871,39453,8,33290,33993,33345,33430,6,37117,33416,33689,33418
47859,47860,8,33313,35629,33326,33389,6,36572,2,3,4
47847,47848,8,33313,34535,9,34553,6,43735,33283,33447,33285
47840,36495,8,33290,34662,33289,33291,6,47841,33283,36494,33285
47821,33518,8,33388,37014,9,33430,6,47822,33316,37013,33317
47815,47816,8,33290,37199,33345,33430,6,40941,33316,34024,33317
47806,33387,8,33313,33467,9,33389,6,47453,2,3,4
47792,47794,33777,33290,35475,9,35477,6,47793,33357,35474,33359
47791,7,8,33296,33375,9,11,6,40087,2,3,4
47749,33691,8,33290,33517,9,33430,6,34108,33357,33458,33359
47732,47734,33777,33290,33775,33431,33291,6,47733,33283,33323,33285
47715,33518,8,33290,35916,9,33430,6,43785,33316,33385,33317
47704,47705,8,33408,33366,33309,33370,6,34672,2,33365,4
47703,33489,8,10,33307,33275,11,6,34933,2,3,4
47693,33336,8,33276,33438,33275,11,6,35268,2,3,4
47661,47663,8,33290,33524,33326,33526,6,47662,33521,33522,33523
47656,47657,8,34210,35516,9,35069,6,38150,33416,34207,33418
47640,33413,8,33408,33406,33309,33370,6,38264,2,33365,4
47618,33333,8,33313,33467,33268,33270,6,38427,2,33265,4
47603,47604,8,33290,34862,33326,33526,6,46705,33521,34861,33523
47590,35327,8,10,33279,33309,11,6,36154,2,3,4
47538,33336,8,33276,33307,33275,11,6,34419,2,3,4
47517,47209,8,33290,35410,33431,33430,6,35448,33316,33385,33317
47454,47455,8,33290,33350,33326,33291,6,46402,33283,33885,33285
47446,33308,8,33313,33438,33309,11,6,47447,2,3,4
47421,45383,8,10,38594,33326,11,6,41126,2,3,4
47363,33518,8,33290,36490,9,33430,6,40385,33283,33284,33285
47356,45383,8,33313,33467,33326,11,6,37531,2,3,4
47338,33518,8,33290,34251,9,33430,6,47339,2,33730,4
47335,47337,8,33290,34041,33289,33430,6,47336,33426,33675,33428
47330,33308,8,34210,34208,33309,11,6,34206,33416,34207,33418
47326,33336,8,33313,33279,33275,11,6,34763,2,3,4
47263,33518,8,33290,35625,9,33430,6,37933,33316,34256,33317
47253,33518,8,33422,35822,33289,33430,6,36252,33283,33284,33285
47230,33336,8,33455,33307,33275,11,6,35073,2,3,4
47143,47144,8,33422,42696,34576,42967,6,43073,33416,33417,33418
47046,47047,8,33290,33775,33326,34577,6,40923,33283,33323,33285
47029,47030,8,33290,34047,9,34046,6,35805,34046,34047,34048
47014,47016,8,33844,39171,33431,33930,6,47015,33426,33927,33428
46997,45466,8,33290,33866,33326,33430,6,41441,33299,33866,33301
46859,39979,8,33290,37386,33431,33863,6,46860,33299,34471,33301
46851,33518,8,34913,33530,9,33430,6,46852,33416,33529,33418
46850,33691,8,33904,33902,33431,33430,6,34387,2,33730,4
46766,33442,8,33269,33438,33309,11,6,41777,2,3,4
46764,33708,8,33290,34347,33268,33270,6,36484,33316,33265,33317
46725,44431,8,33388,34556,33326,33430,6,46288,33316,34024,33317
46721,38144,8,33290,46722,9,33430,6,34565,33339,34566,33341
46707,46708,8,33296,38594,33326,11,6,41126,2,3,4
46694,46695,8,33290,34979,33326,33526,6,45034,33521,34979,33523
46690,46691,33288,33290,33286,33431,33291,6,38417,33283,33284,33285
46673,36431,8,33313,33568,9,33526,6,46674,2,34012,4
46671,46672,8,33844,36556,33309,33930,6,36006,33426,33927,33428
46666,38078,8,33290,37490,33431,33430,6,38077,33299,33395,33301
46626,46627,8,34474,34472,33431,33595,6,45509,33299,34471,33301
46614,38118,8,33290,33621,33431,600,6,46615,33426,33621,33428
46613,33531,8,33290,33866,33326,33430,6,35668,33299,33866,33301
46611,36281,8,33290,34353,33431,33905,6,34352,33316,34024,33317
46599,33694,8,33269,33438,33309,11,6,41604,2,3,4
46597,36296,34572,33290,34573,33289,33291,6,46598,33283,34572,33285
46566,33711,8,33455,33438,33289,33712,6,46567,2,3,4
46564,33336,8,33296,33279,33275,11,6,34314,2,3,4
46526,33518,8,33290,35385,9,33430,6,35384,2,3,4
46512,33518,8,33290,34025,9,33430,6,37738,33316,34024,33317
46510,33478,8,33290,42633,33431,33430,6,42131,33416,33529,33418
46506,44503,8,33290,34025,33326,33430,6,37334,33316,34024,33317
46492,46493,40163,33290,40642,9,33291,6,40640,33283,40641,33285
46488,33603,8,33290,35972,33431,33604,6,46489,33416,35971,33418
46482,46483,8,33269,34200,9,33657,6,34389,2,33730,4
46450,34970,8,33313,33769,33431,33347,6,42804,2,33768,4
46401,46404,8,33290,46403,33431,33461,6,46402,33283,33885,33285
46394,33489,8,33313,33541,33275,11,6,36056,2,3,4
46381,46382,8,33388,34556,33326,33430,6,46288,33316,34024,33317
46364,46366,8,33290,37667,9,33657,6,46365,33299,33395,33301
46346,33691,8,33290,33517,33289,33430,6,33516,33357,33458,33359
46336,40254,8,33313,34012,33326,33526,6,46337,33521,34012,33523
46334,46335,8,33290,35410,9,33863,6,35448,33316,33385,33317
46328,7,8,33276,33485,9,11,6,46329,2,3,4
46321,42750,8,33313,34535,9,34553,6,41553,33283,33447,33285
46295,35246,8,33269,33266,33431,33403,6,35854,2,3,4
46285,42923,8,33290,33549,33289,33526,6,46286,33521,34787,33523
46259,33518,8,33290,33517,9,33430,6,44313,33357,33458,33359
46202,33430,8,33290,33731,33289,33430,6,1824,2,33730,4
46196,40144,8,33313,33467,33326,11,6,46197,2,3,4
46193,35120,8,33422,37315,33431,33863,6,45129,33416,33417,33418
46191,33518,8,33290,34433,9,33430,6,42494,33283,34432,33285
46171,46172,8,33290,33429,33345,33430,6,42490,33426,33427,33428
46122,33489,8,33313,33279,33275,11,6,34703,2,3,4
46116,46118,8,33290,40264,33431,33347,6,46117,33347,35017,33502
46076,46077,8,33290,34862,33431,33526,6,38229,33521,34861,33523
46072,33518,8,33290,34280,9,33430,6,38997,33416,34279,33418
46057,46058,33288,33290,33286,9,33291,6,44235,33283,33284,33285
46050,34568,8,33290,34483,9,34569,6,34482,33283,34411,33285
46011,46013,8,33290,34573,33431,33291,6,46012,33283,34572,33285
45985,45986,8,33290,33549,33289,33526,6,37900,33521,34787,33523
45971,34918,8,33296,33294,33431,11,6,39680,2,3,4
45940,33518,8,33290,34353,9,33430,6,45941,33316,34024,33317
45917,36877,8,33290,36227,33431,33430,6,43109,33299,36226,33301
45914,36249,8,33290,33916,33431,33430,6,36504,33416,33689,33418
45904,33270,8,33276,33485,33268,33270,6,45905,2,33265,4
45883,45884,8,33290,35374,9,37073,6,44004,33426,33675,33428
45882,33518,8,33290,33731,33431,33430,6,1824,2,33730,4
45864,45866,8,33269,33266,33431,11,6,45865,2,3,4
45827,33518,8,33290,38575,9,33430,6,39424,33316,34024,33317
45825,33933,8,33369,33366,33309,33370,6,36470,2,33365,4
45815,38144,8,33290,33999,9,33430,6,33998,33426,33427,33428
45795,33862,8,33290,42721,33289,33863,6,42720,33316,33385,33317
45746,45748,8,33290,35159,33326,33526,6,45747,33521,35659,33523
45736,45737,8,33313,33279,33309,11,6,33819,2,3,4
45726,45728,8,33904,33870,33326,33423,6,45727,2,3,4
45696,45697,8,33290,36137,33345,33291,6,42121,33283,36136,33285
45676,45677,33777,33290,33497,33431,34780,6,36538,33283,33323,33285
45542,45544,8,33388,35491,33326,33968,6,45543,33316,34256,33317
45539,45541,8,33290,33497,33289,34780,6,45540,33283,33323,33285
45502,45503,8,33290,36805,33326,33930,6,36996,33426,33927,33428
45498,45500,8,33290,45499,37826,37827,6,36568,33357,33358,33359
45464,33336,8,33296,33279,33275,11,6,34038,2,3,4
45463,33518,8,33290,33916,9,33430,6,33915,33416,33689,33418
45446,33622,8,33290,35374,9,33604,6,43720,33426,33675,33428
45438,37491,8,33290,33731,9,33905,6,45439,2,33730,4
45433,33489,8,33313,33541,33275,11,6,33540,2,3,4
45400,41837,8,33455,33438,33289,33628,6,35044,2,3,4
45396,45397,8,33290,35228,9,33461,6,37497,33283,35227,33285
45347,39732,8,33290,34535,33309,34553,6,39731,33283,33447,33285
45334,33518,8,33290,35374,9,33430,6,40115,33426,33675,33428
45321,45322,8,33369,33366,33289,33370,6,36470,2,33365,4
45310,33518,8,33290,38508,9,33430,6,43899,33339,35272,33341
45294,33691,33777,33290,34752,9,33430,6,38514,33299,34471,33301
45292,35402,33344,33346,33598,9,33604,6,45293,33339,33895,33341
45265,33518,8,33290,44155,9,33430,6,44154,33283,33447,33285
45243,45245,8,33290,45244,33326,33430,6,43073,33416,34279,33418
45242,33518,8,33290,39452,9,33430,6,41523,33283,33447,33285
45233,33760,37028,37028,37029,33326,33430,6,45234,33339,37028,33341
45221,45222,33584,33290,34381,33345,34577,6,36460,33283,33584,33285
45210,33336,8,33313,33279,33275,11,6,34606,2,3,4
45192,34067,8,10,33279,33275,11,6,35443,2,3,4
45186,45187,8,33290,35159,33431,33526,6,43577,33521,35659,33523
45158,35630,8,33296,35629,33268,33270,6,35628,2,33265,4
45154,33336,8,33269,33307,33275,11,6,33684,2,3,4
45152,45153,8,33290,34041,33289,33678,6,33786,33426,33675,33428
45137,37578,8,33290,33517,33289,33430,6,45138,33357,33458,33359
45132,45133,8,33904,34611,37826,45134,6,36568,2,34610,4
45125,33518,8,33290,40207,9,33430,6,41529,33339,35272,33341
45092,45094,8,33290,35516,33289,33291,6,45093,33416,33529,33418
45087,33518,8,33290,40724,9,33430,6,40723,33416,35971,33418
45080,45082,8,33290,36964,33289,33291,6,45081,33283,36963,33285
45072,45074,8,33290,34222,33289,38385,6,45073,33426,33853,33428
45060,45063,8,33290,45062,33431,33291,6,45061,33283,33584,33285
45045,33518,8,33290,33621,9,33430,6,36974,33426,33621,33428
45027,39172,8,33369,37239,33289,33423,6,40225,2,33365,4
45001,45002,8,33290,35159,9,33526,6,43577,33521,35659,33523
44912,37080,8,33290,33775,33431,33461,6,41620,33283,33323,33285
44891,33622,8,33290,33429,33431,33604,6,41003,33426,33427,33428
44889,44890,8,33408,36100,33309,33370,6,36099,2,33365,4
44887,33518,8,33290,33731,9,33430,6,44888,2,33730,4
44872,44873,8,33290,35571,33431,33291,6,35569,33283,35570,33285
44867,44869,8,33290,37037,33431,34569,6,44868,33416,33529,33418
44853,44857,44858,33290,44856,33431,33291,6,44854,33283,44855,33285
44816,34226,8,33290,34047,33268,33270,6,44817,34046,33265,34048
44797,36214,8,44798,33360,9,33423,6,37252,33357,33358,33359
44783,44784,8,33290,34752,33431,33430,6,41635,33299,34471,33301
44766,34918,8,33455,33453,33431,11,6,37177,2,3,4
44722,44723,8,33290,34573,33345,33291,6,42121,33283,34572,33285
44703,35556,8,33844,33928,33309,33930,6,35555,33426,33927,33428
44689,44690,8,33290,33549,33289,33526,6,35655,33521,34787,33523
44676,33308,8,33276,33279,33309,11,6,36456,2,3,4
44656,44657,8,33290,35600,33326,33430,6,37110,33283,34432,33285
44616,36929,8,33904,34012,33431,33526,6,44617,33521,34012,33523
44614,36028,8,33296,33438,33289,36029,6,34462,2,3,4
44576,42910,8,33369,33366,33289,33370,6,44577,2,33365,4
44553,44555,8,33408,37239,9,33370,6,44554,2,33365,4
44549,33518,8,33290,34134,9,33430,6,39077,33416,33476,33418
44538,44539,8,33504,33775,33289,11,6,40854,33283,34193,33285
44520,33933,8,33369,33366,33309,33370,6,36470,2,33365,4
44507,33280,8,33313,33307,33268,33270,6,35510,2,33265,4
44504,38320,8,33320,33386,33289,33657,6,33655,33316,33385,33317
44501,44503,8,33290,33517,33326,33430,6,44502,33357,33458,33359
44484,33518,8,33290,35920,33431,33430,6,44485,2,33365,4
44481,35162,8,33369,33366,9,33370,6,36953,2,33365,4
44426,44427,8,33290,33302,33431,34851,6,41181,33299,33300,33301
44423,44425,8,33290,40184,33431,33526,6,44424,33521,33625,33523
44403,44404,8,33313,39297,33309,11,6,36402,2,3,4
44385,33518,8,33290,37863,9,33430,6,37862,33316,34024,33317
44383,36632,8,33290,35835,33326,33430,6,35142,33316,33385,33317
44363,34918,8,33296,33294,33431,11,6,44364,2,3,4
44329,33691,8,33290,44332,9,33430,6,44330,33357,44331,33359
44301,44302,44303,33290,33350,33431,33461,6,42383,33283,33885,33285
44271,34226,8,33290,35159,33268,33270,6,44272,33521,33265,33523
44241,35556,8,33844,33928,33309,33930,6,37312,33426,33927,33428
44200,33518,8,33290,33866,33431,33430,6,35635,33299,33866,33301
44198,33518,8,33388,34556,33289,33430,6,44199,33316,34024,33317
44196,33947,8,33290,35926,9,33430,6,41439,33339,34566,33341
44188,36557,8,33844,36556,33289,33930,6,33926,33426,33927,33428
44138,34936,8,33290,34047,9,33712,6,44139,34046,34047,34048
44120,42205,8,33290,33791,33431,33604,6,33789,33299,33790,33301
44096,33336,8,33269,33273,33275,11,6,33579,2,3,4
44056,36877,8,33904,33902,33431,33430,6,44057,2,33730,4
44055,34936,8,33290,34491,33431,33712,6,34571,33283,33358,33285
44054,33862,8,33290,33861,9,33863,6,38757,33299,33395,33301
44047,33518,8,33290,33621,9,33430,6,44048,33426,33621,33428
44029,44030,8,33290,42268,33431,33657,6,42704,33299,33395,33301
44025,33691,8,33290,33448,9,33430,6,33883,33283,33447,33285
44010,33518,8,33290,35920,9,33430,6,44011,2,33365,4
43984,43986,8,33290,34412,33289,34780,6,43985,33283,34411,33285
43918,43919,8,33290,34935,33345,33423,6,38965,2,34181,4
43842,33336,8,33455,33307,33275,11,6,34887,2,3,4
43841,38320,8,33320,33386,33289,33657,6,33655,33316,33385,33317
43816,33489,8,10,33279,33275,11,6,33410,2,3,4
43814,43815,8,33313,38594,33326,11,6,38593,2,3,4
43810,41560,8,33290,36928,33345,33526,6,41559,33521,36927,33523
43806,43808,8,33290,36088,33431,33526,6,43807,33521,36087,33523
43803,36431,8,33290,36928,33289,33526,6,43804,33521,36927,33523
43784,33862,8,33290,35916,9,33863,6,43785,33316,33385,33317
43746,43748,8,33290,33870,33431,35134,6,43747,2,3,4
43711,43713,8,33290,34573,33326,33291,6,43712,33283,34572,33285
43687,33518,8,33290,33517,9,33430,6,42368,33357,33458,33359
43684,36929,8,33290,34012,33431,33526,6,38088,33521,34012,33523
43674,33518,8,33422,35822,33289,33430,6,36475,33283,33284,33285
43666,43407,8,33269,33438,33309,11,6,36651,2,3,4
43645,40783,8,33313,34200,33289,33657,6,34796,2,33730,4
43629,33518,8,33290,35920,9,33430,6,40679,2,33365,4
43620,43621,8,33290,38378,33431,34435,6,37110,33283,34432,33285
43609,33336,8,33313,33307,33275,11,6,38085,2,3,4
43595,38144,8,33290,36015,9,33430,6,43596,33283,35543,33285
43562,43564,35227,33290,35228,33431,33291,6,43563,33283,35227,33285
43525,43527,8,33290,33667,33289,34780,6,43526,33283,33666,33285
43505,33336,8,33269,33279,33275,11,6,36810,2,3,4
43482,43484,8,33290,33350,9,33291,6,43483,33283,33885,33285
43457,37592,8,33408,36903,33289,33370,6,35451,2,33365,4
43415,33308,8,33313,33307,33309,11,6,42097,2,3,4
43375,43377,8,33290,35207,33289,33526,6,43376,33521,34787,33523
43346,36978,8,33290,35108,33431,33604,6,43347,33339,34566,33341
43324,33336,8,33313,33279,33275,11,6,34294,2,3,4
43307,43309,8,33290,34862,9,33526,6,43308,33521,34861,33523
43288,33862,8,33290,35835,9,33863,6,43289,33316,33385,33317
43273,43274,8,33388,34257,9,33430,6,34255,33316,34256,33317
43170,33518,8,33388,34556,33289,33430,6,43171,33316,34024,33317
43155,43157,8,33290,35228,33289,33291,6,43156,33283,35227,33285
43151,43152,8,33269,33266,33345,11,6,35996,2,3,4
43149,33336,8,33455,33438,33275,11,6,34114,2,3,4
43130,34674,8,33408,34673,33309,33370,6,34672,33316,34256,33317
43108,33518,8,33290,33866,9,33430,6,43109,33299,33866,33301
43105,34799,8,33290,34891,9,33430,6,38730,33299,33790,33301
43098,33708,8,33290,35881,33268,33270,6,35880,33426,35335,33428
43089,43090,8,33290,33545,33268,33270,6,35024,33521,33544,33523
43084,43086,8,33369,37239,33326,33370,6,43085,2,33365,4
43070,43071,8,33844,34222,33431,35276,6,37903,33426,33853,33428
43064,33691,8,33290,37199,33289,33430,6,38848,33316,34024,33317
43026,35556,8,33844,33928,33309,33930,6,33926,33426,33927,33428
42994,37560,34005,33408,33966,33309,33968,6,34028,2,33365,4
42981,33442,8,33276,33438,33309,11,6,38660,2,3,4
42965,42966,8,33904,34611,34576,42967,6,34609,2,34610,4
42922,42923,8,33290,33549,33289,33526,6,33548,33521,34787,33523
42909,42910,8,33408,33366,33289,33370,6,36794,2,33365,4
42907,33677,8,33290,34041,33289,33678,6,33786,33426,33675,33428
42906,33622,8,33290,33602,9,33604,6,38631,33299,33601,33301
42882,42884,8,33313,33438,33289,33526,6,42883,2,3,4
42873,39516,8,33422,35822,33431,33604,6,35821,33283,33284,33285
42847,42848,8,33276,33485,33326,11,6,42612,2,3,4
42831,35327,8,33276,33279,33309,11,6,35484,2,3,4
42829,33518,8,33290,34025,33289,33430,6,37738,33316,34024,33317
42790,42791,8,33290,33861,9,33657,6,33860,33299,33395,33301
42752,33336,8,33455,33438,33309,11,6,42753,2,3,4
42725,34557,8,33290,33602,9,33430,6,35104,33299,33601,33301
42719,33862,8,33290,42721,33431,33863,6,42720,33316,33385,33317
42703,42705,8,33290,33861,9,33657,6,42704,33299,33395,33301
42663,7,8,10,5,33289,11,6,42664,2,3,4
42648,42650,8,33290,33621,34576,34613,6,42649,33426,33621,33428
42630,36757,8,33369,33366,33309,33370,6,38866,2,33365,4
42614,33336,8,33455,33279,33275,11,6,35054,2,3,4
42579,36521,8,33290,42582,33431,38385,6,42580,33316,42581,33317
42578,42511,8,33844,36556,33289,33930,6,42510,33426,33927,33428
42565,33333,8,33313,33467,33268,33270,6,38169,2,33265,4
42559,33478,8,33290,37709,9,33430,6,40900,33283,33447,33285
42558,33336,8,33313,33307,33275,11,6,35034,2,3,4
42552,35402,33421,33422,33828,33289,34569,6,42553,33416,33689,33418
42550,42551,8,33290,33517,33326,33430,6,41986,33357,33458,33359
42544,42546,8,33290,34862,33431,33526,6,42545,33521,34861,33523
42489,42491,8,33844,35336,33345,33461,6,42490,33426,35335,33428
42467,42469,8,34210,34222,33289,33968,6,42468,33416,34207,33418
42460,35162,34005,33408,33966,33289,33370,6,41077,2,33365,4
42439,33442,8,33276,33438,33309,11,6,38660,2,3,4
42405,33333,8,33313,33467,33268,33270,6,39191,2,33265,4
42387,33280,8,33313,33438,33268,33270,6,35587,2,33265,4
42367,33518,8,33290,33517,9,33430,6,42368,33357,33458,33359
42328,42330,35227,33290,35228,33289,33291,6,42329,33283,35227,33285
42284,42286,8,33290,36696,33326,33430,6,42285,33299,33790,33301
42281,42283,8,33290,34412,9,34780,6,42282,33283,34411,33285
42260,36431,8,33290,36928,9,33526,6,42261,33521,36927,33523
42247,39453,8,33290,35374,33345,33430,6,42248,33426,33675,33428
42236,33478,8,33290,34793,33431,33430,6,42237,33299,33601,33301
42234,42235,8,33290,37961,33431,33291,6,40876,33283,33885,33285
42226,40924,8,33290,41291,33326,33430,6,42227,33339,36136,33341
42206,39732,8,33313,34535,33309,34553,6,41553,33283,33447,33285
42204,42205,8,33290,33302,33431,33604,6,41181,33299,33300,33301
42133,35162,8,33408,33366,9,33370,6,36794,2,33365,4
42132,37560,8,33408,33366,33368,33370,6,35379,2,33365,4
42120,34936,8,33290,34573,9,33712,6,42121,33283,34572,33285
42095,39732,8,33313,34535,33309,34553,6,41553,33283,33447,33285
42069,35886,8,40548,34222,9,33968,6,42070,33426,33853,33428
42036,42037,8,33296,33438,33309,33678,6,39050,2,3,4
41996,33518,8,33290,35625,9,33430,6,41997,33316,34256,33317
41992,36929,8,33290,35207,33431,33526,6,41993,33521,34787,33523
41977,33518,8,33422,33828,33431,33430,6,40362,33416,33689,33418
41904,33947,8,33290,35374,9,33430,6,40115,33426,33675,33428
41903,33336,8,33313,33438,33275,11,6,34618,2,3,4
41887,41888,8,33904,34063,33326,33370,6,38534,2,33365,4
41842,41843,8,33904,34063,9,34569,6,35936,2,33365,4
41807,41808,8,33313,33769,33326,33347,6,39738,2,33768,4
41793,38335,8,33269,36385,33289,33863,6,38334,2,33730,4
41784,33518,8,33290,34752,9,33430,6,38514,33299,34471,33301
41771,41772,8,33290,34041,33289,33678,6,33786,33426,33675,33428
41747,33518,8,33290,34891,33431,33430,6,34890,33299,33790,33301
41692,41694,8,33290,33621,33431,34539,6,41693,33426,33621,33428
41686,34936,8,33290,35027,33431,33712,6,36568,35025,35027,35026
41668,33518,8,33290,34134,33431,33430,6,40179,33416,33476,33418
41653,41654,8,33290,33769,9,33347,6,35435,2,33768,4
41639,33336,8,33313,33279,33275,11,6,36319,2,3,4
41574,39850,8,33290,35916,33326,33430,6,35915,33316,33385,33317
41569,33336,8,33313,33279,33275,11,6,33754,2,3,4
41558,41560,8,33290,36928,33345,33526,6,41559,33521,36927,33523
41557,36249,8,33290,33517,33431,33430,6,36261,33357,33458,33359
41552,41554,8,33313,34535,33309,34553,6,41553,33283,33447,33285
41545,41547,8,33290,34597,33289,33347,6,41546,33347,34597,33502
41540,41542,8,33290,41541,34576,34613,6,38253,33316,37824,33317
41525,41526,8,33290,34025,33431,33430,6,36095,33316,34024,33317
41501,37350,8,33408,33366,33309,33370,6,37349,2,33365,4
41490,41491,8,33276,33307,33309,11,6,34321,2,3,4
41479,34557,8,33290,33448,9,33430,6,38741,33283,33447,33285
41446,33518,8,33290,34251,33431,33430,6,41447,2,33730,4
41440,41442,8,33290,33866,33326,33430,6,41441,33299,33866,33301
41428,41429,8,33296,33375,33326,11,6,36572,2,3,4
41421,36016,8,33290,35463,33431,37073,6,38062,33299,34471,33301
41409,33518,8,33290,39065,9,33430,6,41410,33316,34024,33317
41387,38118,8,33290,33477,33431,600,6,41388,33416,33476,33418
41374,33336,8,33313,33438,33275,11,6,35675,2,3,4
41342,41344,8,33296,33438,33309,11,6,41343,2,3,4
41330,33336,8,33296,33273,33275,11,6,34405,2,3,4
41329,40783,8,33313,34200,33289,33657,6,34796,2,33730,4
41300,41302,8,33290,35926,33289,33739,6,41301,33339,34566,33341
41289,41292,8,33290,41291,33326,35276,6,41290,33339,36136,33341
41278,33518,8,33904,34535,9,33430,6,38665,33283,33447,33285
