LOGIN,ACTION,TARGET_NAME,PERSON_BUSINESS_TITLE,PERSON_BUSINESS_TITLE_DETAIL,PERSON_COMPANY,PERSON_DEPTNAME,PERSON_JOB_CODE,PERSON_JOB_FAMILY,PERSON_LOCATION,PERSON_MGR_ID,PERSON_ROLLUP_1,PERSON_ROLLUP_2,PERSON_ROLLUP_3,REQUEST_DATE
38377,add_access,9264,38379,8,33290,38378,33326,37228,6,37110,33283,34432,33285,2006-12-29 00:14:21
62690,add_access,9300,62691,8,33290,45499,33345,33430,6,53401,33357,33358,33359,2005-05-09 08:49:38
65895,add_access,8892,33691,8,33290,33936,9,33430,6,37643,33283,33447,33285,2009-07-01 13:37:32
48436,add_access,9445,33518,8,33388,34556,9,33430,6,35892,33316,34024,33317,2009-08-21 17:06:11
56799,add_access,10596,39850,37369,33290,36505,33326,33430,6,42427,33416,33689,33418,2006-09-19 19:37:25
50133,add_access,11230,50134,8,33290,34363,33431,33604,6,38339,33316,33385,33317,2008-08-19 16:31:53
77986,remove_access,9811,77988,33538,33290,33536,33289,33291,6,77987,33283,33284,33285,2007-02-02 10:49:14
77570,add_access,8981,7,8,33276,33485,9,11,6,50411,2,3,4,2010-08-15 15:58:44
33949,add_access,9136,33951,8,33313,33312,33268,33270,6,33950,2,33265,4,2009-06-05 12:08:43
43130,remove_access,9667,34674,8,33408,34673,33309,33370,6,34672,33316,34256,33317,2007-04-02 15:28:00
75155,remove_access,9811,36929,8,33290,36928,33431,33526,6,38429,33521,36927,33523,2009-06-25 09:17:51
60252,add_access,10734,60253,8,38290,35228,33431,33291,6,56259,33283,33975,33285,2009-04-30 16:49:12
44054,remove_access,10278,33862,8,33290,33861,9,33863,6,38757,33299,33395,33301,2007-10-15 10:54:06
47335,add_access,9212,47337,8,33290,34041,33289,33430,6,47336,33426,33675,33428,2009-09-30 17:37:00
58998,remove_access,9809,33336,8,33276,33279,33275,11,6,35482,2,3,4,2006-09-25 02:11:13
76682,remove_access,9811,33691,8,33290,35454,33289,33430,6,35748,33426,35335,33428,2010-03-05 14:23:54
52373,add_access,2408,33677,8,33290,34041,33309,33678,6,37858,33426,33675,33428,2010-03-26 09:44:27
63012,add_access,11009,63013,8,33904,33870,33326,33291,6,39788,2,3,4,2010-04-01 15:37:28
74177,add_access,4931,33518,8,33290,34891,9,33430,6,34890,33299,33790,33301,2010-06-07 14:41:47
59516,add_access,9132,7,8,33276,33485,9,11,6,50618,2,3,4,2008-09-09 12:21:53
54266,remove_access,8100,54267,8,33369,33366,33289,33370,6,38866,2,33365,4,2010-04-19 10:33:45
57608,add_access,7423,33498,8,33290,33497,33289,34780,6,33496,33283,33323,33285,2010-06-17 15:51:45
75537,add_access,9683,33616,8,33290,35463,9,33461,6,49123,33299,34471,33301,2008-08-12 02:26:03
35950,add_access,8392,33518,8,33290,34251,33289,33430,6,34387,2,33730,4,2009-02-13 08:39:22
67413,add_access,9809,33336,8,33276,33541,33275,11,6,33913,2,3,4,2009-05-18 18:27:13
56936,add_access,10188,35165,8,33276,33568,33431,33526,6,56937,2,34012,4,2009-03-22 00:51:48
61125,add_access,9668,36929,8,33290,36928,33431,33526,6,40708,33521,36927,33523,2007-11-29 10:06:12
37710,add_access,8557,37712,8,33290,33517,33326,33430,6,37711,33357,33458,33359,2009-02-13 15:52:27
57798,add_access,10283,57799,8,33290,43529,34576,40072,6,40070,33347,43529,33502,2010-03-26 10:48:36
45795,add_access,9211,33862,8,33290,42721,33289,33863,6,42720,33316,33385,33317,2009-09-30 17:41:03
73712,add_access,9264,73713,8,33290,34319,33326,33526,6,35012,33521,35013,33523,2009-02-10 08:37:00
59930,add_access,8311,59931,8,33290,34131,33289,33291,6,34130,33283,40171,33285,2008-12-08 11:10:10
38252,add_access,9722,38254,8,33290,37824,34576,38255,6,38253,33316,37824,33317,2008-06-18 13:32:49
63817,add_access,7815,63818,8,33422,35540,33326,11,6,37392,33416,33417,33418,2010-06-21 10:50:50
67009,add_access,2664,45180,34912,34913,34910,33431,34780,6,44392,33283,33284,33285,2010-03-17 08:49:55
54534,add_access,7961,33518,8,33290,34251,9,33430,6,47328,2,33730,4,2009-05-07 21:12:01
59938,remove_access,9737,33336,8,33313,33307,33275,11,6,35029,2,3,4,2008-07-27 04:15:13
51290,add_access,3890,7,8,10,5,9,11,6,42664,2,3,4,2010-07-26 09:34:45
57144,add_access,10315,57145,44965,33290,39341,33431,33291,6,39340,33283,36494,33285,2006-09-22 13:31:48
61274,remove_access,10234,39133,8,33369,33366,33289,33370,6,35756,2,33365,4,2008-07-24 08:52:56
66207,add_access,11077,61722,8,33290,42268,9,33863,6,42267,33299,33395,33301,2007-01-17 03:04:23
40033,add_access,9985,40035,8,33290,33302,33289,34851,6,40034,33299,33300,33301,2008-11-05 15:33:33
51476,remove_access,9811,51477,8,33290,34556,33326,33430,6,34555,33316,34024,33317,2008-03-12 08:55:56
54927,remove_access,10081,33518,8,33290,33731,9,33430,6,33729,2,33730,4,2008-10-15 15:39:39
63024,add_access,11065,63025,8,33290,34041,9,33678,6,57871,33426,33675,33428,2007-08-29 08:26:42
51122,add_access,8557,51123,8,33290,35112,33326,33461,6,45524,33416,33529,33418,2008-11-20 11:06:18
71614,remove_access,2303,36171,8,33290,40914,33345,33461,6,35462,33299,34471,33301,2009-08-14 06:26:28
43842,add_access,8453,33336,8,33455,33307,33275,11,6,34887,2,3,4,2010-06-24 08:45:50
72881,add_access,2301,7,8,33276,33485,33289,11,6,52605,2,3,4,2010-07-21 12:58:33
73241,remove_access,9802,41466,8,33904,36213,33431,33291,6,73242,2,34181,4,2009-05-20 04:13:56
75387,remove_access,6097,33518,8,33290,37037,9,33430,6,37036,33416,33529,33418,2009-12-17 09:04:14
59924,add_access,7360,40667,8,33422,33828,33289,34569,6,42800,33416,33689,33418,2010-08-05 17:28:55
73507,add_access,9960,73508,8,33290,36227,33345,33430,6,35668,33299,36226,33301,2009-05-08 16:18:57
38333,remove_access,9773,38335,8,33313,36385,33289,33863,6,38334,2,33730,4,2008-04-01 04:11:00
68270,remove_access,2784,68271,8,33290,36490,33345,33430,6,37417,33283,33284,33285,2010-08-17 05:51:37
40976,remove_access,3145,36929,8,33290,40184,33431,33526,6,40977,33521,33625,33523,2008-06-09 06:57:15
71830,add_access,2660,71831,8,33290,35228,9,33833,6,37497,33283,35227,33285,2010-03-25 16:17:55
46492,add_access,10405,46493,40163,33290,40642,9,33291,6,40640,33283,40641,33285,2009-02-14 16:15:57
75036,add_access,7112,33947,8,33290,35374,9,33430,6,37953,33426,33675,33428,2010-06-09 13:30:17
69741,add_access,4025,36431,8,33290,33524,33289,33526,6,67076,33521,33522,33523,2008-05-06 16:09:47
44553,add_access,9674,44555,8,33408,37239,9,33370,6,44554,2,33365,4,2007-11-30 11:09:17
51246,add_access,9652,39634,8,33408,33406,33289,33370,6,33405,2,33365,4,2010-04-12 12:25:26
60943,add_access,7985,33933,8,33369,33366,33309,33370,6,36470,2,33365,4,2010-01-14 18:06:21
71458,add_access,3292,71459,8,33290,33769,33289,33347,6,49802,2,33768,4,2010-06-16 08:05:10
41807,add_access,10283,41808,8,33313,33769,33326,33347,6,39738,2,33768,4,2009-01-22 17:06:57
34085,add_access,7350,33413,8,33408,33406,33309,33370,6,34001,2,33365,4,2010-08-12 09:08:27
74044,add_access,2660,74045,8,33290,54321,33289,34780,6,63840,33283,33323,33285,2008-07-29 18:01:49
47335,add_access,9211,47337,8,33290,34041,33289,33430,6,47336,33426,33675,33428,2010-01-04 08:56:58
58263,add_access,8311,58264,8,33904,34935,9,33430,6,55593,2,34181,4,2009-03-03 16:51:51
40345,add_access,2664,40347,8,33290,36964,33431,33291,6,40346,33283,36963,33285,2010-08-18 12:03:22
69239,add_access,7787,34382,8,33290,34381,33431,34780,6,47902,33283,33584,33285,2009-08-03 11:27:54
55225,add_access,10683,33947,8,33290,34102,9,33430,6,35062,33299,33790,33301,2008-03-17 07:36:53
72739,add_access,8453,7,8,33296,33553,9,11,6,38895,2,3,4,2009-02-12 09:46:19
65897,remove_access,9349,65898,8,33290,42268,33431,33863,6,49288,33299,33395,33301,2007-07-17 04:47:09
68692,remove_access,11102,39516,8,33904,33902,33431,33604,6,34250,2,33730,4,2007-08-24 10:08:23
52890,remove_access,8397,52892,8,33290,33549,33289,33526,6,52891,33521,34787,33523,2009-01-05 21:03:04
70922,add_access,10734,34568,8,33290,40724,9,34569,6,33475,33416,35971,33418,2009-04-30 16:49:12
77485,remove_access,10691,33862,35217,35218,35215,9,33863,6,48483,33339,35215,33341,2005-10-11 13:47:00
51481,add_access,9001,51483,51484,33290,34381,33431,33291,6,51482,33283,33584,33285,2010-03-29 10:17:04
36367,add_access,10902,36370,8,33290,36369,9,33930,6,36368,33426,33427,33428,2007-03-29 08:37:19
47590,add_access,9803,35327,8,10,33279,33309,11,6,36154,2,3,4,2008-12-17 14:29:57
42284,add_access,9572,42286,8,33290,36696,33326,33430,6,42285,33299,33790,33301,2007-06-15 15:19:07
34744,add_access,9813,34745,8,33313,33438,33289,33403,6,33463,2,3,4,2005-11-07 16:04:44
58303,add_access,2657,58305,8,33290,38378,33431,34435,6,58304,33283,34432,33285,2008-10-21 08:44:27
36537,add_access,8557,36539,8,33290,33497,9,34780,6,36538,33283,33323,33285,2009-10-30 10:10:44
77240,add_access,8557,40146,8,33290,35112,9,33291,6,38240,33416,33529,33418,2009-02-13 15:52:27
63638,add_access,10331,63639,8,33290,37490,33326,33430,6,44584,33299,33395,33301,2008-02-27 08:54:07
68860,add_access,10786,68861,8,33290,36151,9,33291,6,36149,33283,36150,33285,2008-12-09 16:28:27
35262,remove_access,4053,33660,8,33269,33438,33309,11,6,33659,2,3,4,2008-05-07 04:47:35
67481,add_access,2922,33478,36228,33290,36355,33431,33430,6,36354,33416,33689,33418,2010-07-22 15:27:58
70618,add_access,6435,33336,8,33276,33438,33275,11,6,35268,2,3,4,2010-08-17 07:21:38
72426,add_access,11275,33489,8,33313,33307,33275,11,6,33575,2,3,4,2009-10-14 17:29:25
67872,add_access,7362,67873,37369,33290,33690,9,33450,6,43935,33416,33689,33418,2010-05-18 09:40:40
44722,remove_access,9723,44723,8,33290,34573,33345,33291,6,42121,33283,34572,33285,2005-11-18 12:15:28
39307,add_access,8447,33622,8,33290,39309,33431,33604,6,39308,33416,33529,33418,2008-09-08 00:03:19
63063,add_access,3125,36431,8,33290,36928,9,33526,6,41325,33521,36927,33523,2009-10-05 21:27:39
74087,add_access,3833,36929,8,33290,34319,33431,33526,6,35012,33521,35013,33523,2010-06-22 09:27:54
58495,add_access,9334,58496,8,33290,33549,33368,33526,6,37900,33521,34787,33523,2009-11-25 13:00:44
36604,add_access,8511,36606,8,33904,33902,33431,33430,6,36605,2,33730,4,2007-09-20 15:17:39
77690,add_access,8557,77691,8,33290,36964,33431,33291,6,40346,33283,36963,33285,2010-04-28 13:38:43
68797,add_access,9798,43407,8,33296,33279,33309,11,6,33508,2,3,4,2005-11-07 16:28:03
50019,add_access,6891,50020,8,33290,33840,9,33430,6,37343,33299,33395,33301,2009-07-03 03:02:33
66906,remove_access,9212,33677,8,33290,34041,33309,33678,6,38056,33426,33675,33428,2008-12-02 06:27:46
35141,remove_access,10363,35144,8,33290,35143,33431,33863,6,35142,33316,33385,33317,2009-11-12 00:23:53
57392,remove_access,10144,33518,8,33290,35600,9,33430,6,47548,33283,34432,33285,2008-05-25 23:24:03
55448,add_access,9806,55449,8,33269,33438,33309,11,6,34389,2,3,4,2009-06-11 15:54:10
45242,add_access,10574,33518,8,33290,39452,9,33430,6,41523,33283,33447,33285,2008-11-24 01:03:26
42559,add_access,7489,33478,8,33290,37709,9,33430,6,40900,33283,33447,33285,2009-09-15 13:13:03
65432,add_access,10188,34918,8,33296,33294,33431,11,6,44364,2,3,4,2010-02-26 08:43:24
58192,remove_access,9620,58193,8,33290,33524,33326,33526,6,33520,33521,33522,33523,2005-08-16 08:05:40
53458,add_access,8892,36877,8,33290,35454,33431,33430,6,46990,33426,35335,33428,2009-12-14 12:14:23
75058,remove_access,9795,60772,8,33296,35629,33431,33628,6,43122,2,3,4,2008-04-20 04:14:07
47253,add_access,9236,33518,8,33422,35822,33289,33430,6,36252,33283,33284,33285,2010-01-21 08:37:18
41574,remove_access,7654,39850,8,33290,35916,33326,33430,6,35915,33316,33385,33317,2009-10-07 11:12:47
77959,remove_access,9539,77960,8,33290,33549,33431,33526,6,37283,33521,34787,33523,2008-12-26 08:08:25
55471,remove_access,5744,55472,8,33290,34047,9,33430,6,45701,34046,34047,34048,2009-12-21 17:13:00
73793,add_access,9678,51436,8,33290,35454,33326,33604,6,48843,33426,35335,33428,2007-12-05 02:24:59
72978,remove_access,9414,36016,8,33388,34900,9,37073,6,72979,33316,34256,33317,2009-08-25 16:39:37
56787,add_access,4218,56788,8,33752,38971,33326,33347,6,53144,33416,33748,33418,2009-11-23 09:00:39
55482,add_access,2242,33478,8,33290,44155,33431,33430,6,47845,33283,33447,33285,2009-07-24 15:54:50
43784,remove_access,6513,33862,8,33290,35916,9,33863,6,43785,33316,33385,33317,2010-06-25 03:06:05
43918,add_access,2492,43919,8,33290,34935,33345,33423,6,38965,2,34181,4,2008-09-25 08:51:20
73412,remove_access,4865,73413,8,33313,34517,33326,11,6,35996,2,3,4,2009-12-08 10:11:23
51363,remove_access,3125,51364,8,33290,33524,33431,33526,6,40253,33521,33522,33523,2008-02-25 14:36:15
59833,add_access,7373,33518,8,33290,34891,9,33430,6,34890,33299,33790,33301,2010-08-28 08:39:41
42328,add_access,7489,42330,35227,33290,35228,33289,33291,6,42329,33283,35227,33285,2009-01-30 10:22:17
62223,add_access,7013,62224,8,33290,39341,33431,33291,6,40728,33283,36494,33285,2010-02-01 09:45:40
42439,add_access,10925,33442,8,33276,33438,33309,11,6,38660,2,3,4,2008-05-05 23:05:01
54990,add_access,3610,54991,8,33290,35132,33431,33423,6,37339,33283,33447,33285,2008-04-29 13:54:24
57803,add_access,8849,33478,8,33290,34138,9,33430,6,38258,33299,33395,33301,2009-01-14 09:24:51
50842,remove_access,9773,33336,8,33313,33307,33275,11,6,38085,2,3,4,2010-03-13 04:13:46
66925,add_access,3123,36929,8,33290,36730,33431,33526,6,39175,33521,38331,33523,2009-07-07 16:20:09
49562,add_access,3278,49563,8,38785,38783,33326,33461,6,38782,33283,33584,33285,2009-12-21 10:26:51
68166,add_access,8230,54893,8,35275,35273,9,35276,6,35271,33339,35272,33341,2010-01-26 08:48:16
50201,add_access,3163,50203,8,33290,34862,33326,33526,6,50202,33521,34861,33523,2009-08-28 08:32:35
76053,add_access,3221,53145,8,33752,35137,33431,33595,6,53144,33416,33748,33418,2009-12-04 08:14:26
70955,add_access,10114,35375,8,33290,34891,33289,33450,6,63422,33299,33790,33301,2008-09-03 09:02:15
59214,add_access,7829,51605,8,33290,33429,9,34569,6,38167,33426,33427,33428,2009-01-29 01:05:07
39671,add_access,11036,39673,8,33290,33517,33431,33430,6,39672,33357,33458,33359,2007-03-22 07:18:51
38833,add_access,2660,38834,8,33290,35207,33345,33526,6,35012,33521,34787,33523,2009-12-23 09:00:43
35554,remove_access,9772,35556,8,33844,33928,33309,33930,6,35555,33426,33927,33428,2005-05-06 00:58:50
74268,add_access,8557,74269,8,33290,36151,33431,33291,6,49891,33283,36150,33285,2007-09-17 08:58:22
45676,add_access,7015,45677,33777,33290,33497,33431,34780,6,36538,33283,33323,33285,2009-01-19 09:25:51
41125,add_access,10549,41127,8,33313,38594,33326,33423,6,41126,2,3,4,2010-06-14 08:08:11
34669,remove_access,9682,34670,8,33369,33406,33309,33370,6,34428,2,33365,4,2009-03-03 11:16:44
71751,remove_access,3656,40144,8,33296,34917,33326,11,6,34951,2,3,4,2010-07-20 11:22:13
33474,remove_access,10460,33478,8,33290,33477,33431,33430,6,33475,33416,33476,33418,2010-08-31 13:54:33
73049,add_access,6975,34799,8,33290,33936,33431,33430,6,38643,33283,33447,33285,2009-09-08 21:13:46
69116,add_access,8453,7,8,33313,39297,9,11,6,52980,2,3,4,2010-04-07 08:27:05
70040,remove_access,8166,70041,8,33290,33667,9,33291,6,33990,33283,33666,33285,2009-10-08 00:05:48
71531,remove_access,3891,45074,8,33296,33568,33289,33526,6,48257,2,34012,4,2010-02-25 09:35:37
74260,add_access,4776,37578,8,33290,33517,9,33430,6,48761,33357,33458,33359,2010-05-28 09:20:09
66401,add_access,9795,33489,8,33296,33438,33275,11,6,34324,2,3,4,2005-11-07 16:28:00
68618,add_access,8385,33518,8,33290,33429,9,33430,6,51936,33426,33427,33428,2009-10-06 09:17:56
76020,remove_access,3673,56719,8,33269,33769,33368,33712,6,41249,2,33768,4,2010-07-08 11:50:07
66175,add_access,10786,33518,8,33290,33690,9,33430,6,36918,33416,33689,33418,2007-04-06 08:32:27
44423,add_access,9795,44425,8,33290,40184,33431,33526,6,44424,33521,33625,33523,2005-11-07 16:20:52
40312,remove_access,6118,33691,8,33290,34134,33289,33430,6,40313,33416,33476,33418,2010-07-02 12:56:13
66863,remove_access,7018,66864,34005,33290,38636,33326,34577,6,40923,33283,33323,33285,2007-01-03 09:37:43
68845,add_access,9960,53565,8,33290,36226,9,34539,6,68846,33299,36226,33301,2005-07-13 07:48:01
70488,add_access,9667,37592,8,33408,33966,33289,33370,6,33965,2,33365,4,2010-04-08 12:43:34
54041,add_access,11109,33518,8,33290,34251,33431,33430,6,34451,2,33730,4,2008-10-30 10:32:39
51279,remove_access,9733,7,8,33313,33467,9,11,6,51280,2,3,4,2010-02-17 04:15:17
70545,add_access,10734,37005,8,33290,33993,33289,37006,6,37004,33416,33689,33418,2010-04-05 09:38:20
34105,add_access,10789,33430,8,33290,33517,9,33430,6,34106,33357,33458,33359,2010-06-09 13:14:04
69239,add_access,8785,34382,8,33290,34381,33431,34780,6,47902,33283,33584,33285,2006-10-10 09:43:31
65742,add_access,5774,65743,8,33455,33438,33309,11,6,34114,2,3,4,2010-03-04 18:16:12
64476,add_access,9723,64477,33344,33346,33598,33431,33430,6,33894,33339,33895,33341,2005-11-04 17:14:19
49646,add_access,8557,49647,35227,33290,35228,9,33291,6,42329,33283,35227,33285,2008-11-20 11:06:18
60904,remove_access,10239,60905,8,33290,33676,9,33678,6,57871,33426,33675,33428,2007-03-30 07:52:56
45917,add_access,7813,36877,8,33290,36227,33431,33430,6,43109,33299,36226,33301,2008-08-27 10:39:06
47995,remove_access,4188,36940,8,33904,34200,33289,33863,6,38334,2,33730,4,2010-07-08 10:51:24
51363,add_access,4356,51364,8,33290,33524,33431,33526,6,40253,33521,33522,33523,2010-01-20 14:07:36
48985,add_access,7101,48987,33538,33290,33536,33431,33291,6,48986,33283,33284,33285,2009-08-20 09:50:50
56459,add_access,8250,33518,8,33290,34134,9,33430,6,35913,33416,33476,33418,2009-02-04 08:33:34
72101,remove_access,9333,72102,8,33290,33549,33345,33526,6,35012,33521,34787,33523,2005-05-11 17:28:39
38725,add_access,2660,36521,8,33290,34662,9,33291,6,36520,33283,36494,33285,2008-07-29 18:01:49
57876,add_access,2451,33933,8,33369,33366,33309,33370,6,36470,2,33365,4,2009-07-13 09:22:04
62420,add_access,11231,62421,8,33290,33386,33289,33657,6,36672,33316,33385,33317,2008-05-19 15:28:03
42882,add_access,2321,42884,8,33313,33438,33289,33526,6,42883,2,3,4,2009-09-21 04:24:34
77485,add_access,9206,33862,35217,35218,35215,9,33863,6,48483,33339,35215,33341,2006-12-28 11:57:28
55378,add_access,5799,33862,8,33290,35916,9,33863,6,43785,33316,33385,33317,2010-06-28 12:39:39
40234,add_access,9265,40236,40237,33290,34131,33431,33291,6,40235,33283,40171,33285,2008-02-21 08:48:17
52941,add_access,2660,52942,8,33290,35228,33431,33461,6,50709,33283,35227,33285,2010-06-06 20:50:07
43324,remove_access,9771,33336,8,33313,33279,33275,11,6,34294,2,3,4,2010-03-13 04:15:26
54646,add_access,7489,35556,8,33844,33928,33309,33930,6,35555,33426,33927,33428,2009-11-30 06:50:08
61252,remove_access,7359,33691,8,33290,33477,33289,33430,6,50844,33416,33476,33418,2010-05-31 11:39:52
34859,add_access,8893,34863,8,33290,34862,33431,33526,6,34860,33521,34861,33523,2009-09-21 10:02:58
50027,add_access,8557,50028,8,33290,37386,9,33430,6,40338,33299,34471,33301,2008-11-20 11:06:18
71354,remove_access,2303,71355,8,33290,35905,34576,38255,6,40533,33426,33621,33428,2009-08-14 06:26:07
42829,add_access,10867,33518,8,33290,34025,33289,33430,6,37738,33316,34024,33317,2009-05-04 09:36:37
58211,remove_access,8438,49687,8,33290,41152,33326,33526,6,58212,33521,41152,33523,2008-03-20 11:16:51
70345,add_access,11008,70346,8,33290,36151,33326,33291,6,36149,33283,36150,33285,2005-07-13 07:51:28
44912,add_access,8311,37080,8,33290,33775,33431,33461,6,41620,33283,33323,33285,2008-09-15 09:26:54
43841,add_access,11077,38320,8,33320,33386,33289,33657,6,33655,33316,33385,33317,2009-02-25 05:28:59
36528,add_access,9771,36530,8,33313,33438,33309,11,6,36529,2,3,4,2005-11-04 17:14:10
38200,add_access,11034,33691,8,33290,35132,9,33430,6,38201,33283,33447,33285,2008-10-31 08:32:46
54766,add_access,8344,33518,8,33290,34025,33289,33430,6,49509,33316,34024,33317,2010-02-26 09:26:46
48953,remove_access,10874,48954,8,33290,33429,33431,33430,6,38562,33426,33427,33428,2009-02-20 15:53:54
59439,add_access,8018,41822,8,33290,34047,33345,34046,6,37149,34046,34047,34048,2008-06-04 09:15:25
60484,remove_access,9811,7,8,33276,33485,9,11,6,41638,2,3,4,2007-06-12 13:20:59
37106,add_access,9345,37107,8,33290,33549,9,33526,6,33548,33521,34787,33523,2009-08-06 13:47:53
36075,add_access,9193,36077,8,10,33438,33309,11,6,36076,2,3,4,2007-12-04 15:46:25
35889,add_access,9773,33336,8,33313,33307,33275,11,6,34839,2,3,4,2009-09-28 02:03:16
45396,add_access,7800,45397,8,33290,35228,9,33461,6,37497,33283,35227,33285,2009-05-26 08:43:08
50405,add_access,9773,33336,8,33313,33307,33275,11,6,33561,2,3,4,2005-11-04 17:36:30
44025,add_access,8557,33691,8,33290,33448,9,33430,6,33883,33283,33447,33285,2009-08-06 10:26:10
78163,add_access,11026,78164,8,33904,33870,33431,33833,6,43116,2,3,4,2010-01-20 13:13:04
